line,air_key,class_token,internal_class,flags,class_source,class_source_kind,class_sha256,java_major,super_class,spawn_declared_here,flight_models,flight_model_property_class,flight_model_verification,cockpit_classes,cockpit_property_class,missing_cockpit_classes,player_classification,mesh_names,status,findings
343,DXXI_SARJA3_EARLY,air.DXXI_SARJA3_EARLY,com/maddox/il2/objects/air/DXXI_SARJA3_EARLY,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\DXXI_SARJA3_EARLY.class,selector-dump,7B915A74B70AA1D5797FF1957EF82B9CE8221F8679087489A351010466ADD262,47,com/maddox/il2/objects/air/DXXI,True,FlightModels/FokkerS3Early.fmd,com/maddox/il2/objects/air/DXXI_SARJA3_EARLY,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitDXXI_SARJA3_EARLY,com/maddox/il2/objects/air/DXXI_SARJA3_EARLY,,player-capable-static,3DO/Plane/DXXI_SARJA3_EARLY/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
344,DXXI_SARJA3_LATE,air.DXXI_SARJA3_LATE,com/maddox/il2/objects/air/DXXI_SARJA3_LATE,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\DXXI_SARJA3_LATE.class,selector-dump,A0737A7023ED634EAB7AF608F55F282592A6AFC251997DC4F24EFC6B36B3BD7F,47,com/maddox/il2/objects/air/DXXI,True,FlightModels/FokkerS3LATE.fmd,com/maddox/il2/objects/air/DXXI_SARJA3_LATE,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitDXXI_SARJA3_LATE,com/maddox/il2/objects/air/DXXI_SARJA3_LATE,,player-capable-static,3DO/Plane/DXXI_SARJA3_LATE/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
345,DXXI_SARJA4,air.DXXI_SARJA4,com/maddox/il2/objects/air/DXXI_SARJA4,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\DXXI_SARJA4.class,selector-dump,E7249010F4DDEFCB22203734EE97907BA17A1B817BBD6F159B8530B345977B71,47,com/maddox/il2/objects/air/DXXI,True,FlightModels/FokkerS4.fmd,com/maddox/il2/objects/air/DXXI_SARJA4,reference-only-buttons-not-extracted,,,,probable-ai-only,3DO/Plane/DXXI_SARJA4/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified | no usable cockpitClass declaration found; treat as AI-only until runtime proof
346,Sarvanto_DXXI,air.DXXI_SARJA3_SARVANTO,com/maddox/il2/objects/air/DXXI_SARJA3_SARVANTO,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\DXXI_SARJA3_SARVANTO.class,selector-dump,31FA032694E82595B2446914675173554A48EA5F45DB205D5D3F0864850D1CAA,47,com/maddox/il2/objects/air/DXXI,True,FlightModels/FokkerS3Early.fmd,com/maddox/il2/objects/air/DXXI_SARJA3_SARVANTO,reference-only-buttons-not-extracted,,,,probable-ai-only,3DO/Plane/DXXI_SARJA3_EARLY(Sarvanto)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified | no usable cockpitClass declaration found; treat as AI-only until runtime proof
347,Fw-189A-2,air.FW_189A2,com/maddox/il2/objects/air/FW_189A2,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\A307BF7677E73978,loose,1697E5F879918A9A5CD2F8F374BC200C52192DFF202351ECDC419A3A03E17C2F,47,com/maddox/il2/objects/air/Scheme3,True,FlightModels/Fw-189A-2.fmd,com/maddox/il2/objects/air/FW_189A2,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFw189 | com/maddox/il2/objects/air/CockpitFw189_RGunner,com/maddox/il2/objects/air/FW_189A2,,player-capable-static,3do/plane/Fw-189A-2/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
348,Fw-190A-2,air.FW_190A2,com/maddox/il2/objects/air/FW_190A2,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\6D49D774E4A86340,loose,8ED66AEF31714C56D99F0F543FAAFA54D64130C4240146850BE6906D3FE597E4,47,com/maddox/il2/objects/air/FW_190NEW,True,FlightModels/Fw-190A-2.fmd,com/maddox/il2/objects/air/FW_190A2,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A1,com/maddox/il2/objects/air/FW_190A2,,player-capable-static,3DO/Plane/Fw-190A-3(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
349,Fw-190A-3,air.FW_190A3,com/maddox/il2/objects/air/FW_190A3,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\9320C3E20BE97452,loose,E7BE9DBFAFEDFE18319E1D794E09369B488C2DB98A807BA62532A4D65385D802,47,com/maddox/il2/objects/air/FW_190NEW,True,FlightModels/Fw-190A-3.fmd,com/maddox/il2/objects/air/FW_190A3,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A1,com/maddox/il2/objects/air/FW_190A3,,player-capable-static,3DO/Plane/Fw-190A-3(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
350,Fw-190A-4,air.FW_190A4,com/maddox/il2/objects/air/FW_190A4,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\FW_190A4.class,selector-dump,E9F62C3F66214C3161B66BA8AEFD2CF41E49A7EF56C868614A2B3AEAE127B79E,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190A-4.fmd,com/maddox/il2/objects/air/FW_190A4,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A4,com/maddox/il2/objects/air/FW_190A4,,player-capable-static,3DO/Plane/Fw-190A-4(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
351,Fw-190A-5,air.FW_190A5,com/maddox/il2/objects/air/FW_190A5,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\FW_190A5.class,selector-dump,54376FD11EFBD6AC9FB464AE8DA7FB179F4CBF543132AC229D54371108B5C9B4,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190A-5.fmd,com/maddox/il2/objects/air/FW_190A5,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A5,com/maddox/il2/objects/air/FW_190A5,,player-capable-static,3DO/Plane/Fw-190A-5(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
352,Fw-190A-5165ATA,air.FW_190A5165ATA,com/maddox/il2/objects/air/FW_190A5165ATA,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\FW_190A5165ATA.class,selector-dump,E1FB2CE02301627A3EF4C389928378F896049A40ADCEB4A9EA3D4B60CE44ED81,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190A-5-165.fmd,com/maddox/il2/objects/air/FW_190A5165ATA,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A5,com/maddox/il2/objects/air/FW_190A5165ATA,,player-capable-static,3DO/Plane/Fw-190A-5(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
353,Fw-190A-5U14,air.FW_190A5U14,com/maddox/il2/objects/air/FW_190A5U14,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\A3B4DE0AF90EA71E,loose,C8F99B52ED2BCD0DED0C055AD59997266D8D3D7D8DBCB8D54E37620CC429C472,47,com/maddox/il2/objects/air/FW_190A5,True,FlightModels/Fw-190A-5.fmd,com/maddox/il2/objects/air/FW_190A5U14,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A5,com/maddox/il2/objects/air/FW_190A5U14,,player-capable-static,3DO/Plane/Fw-190A-5(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
354,Fw-190A-6,air.FW_190A6,com/maddox/il2/objects/air/FW_190A6,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\FW_190A6.class,selector-dump,0F37D228CA0786E06F846A64083128C339781447F24363C5DD6F27A0BECD94FF,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190A-5.fmd,com/maddox/il2/objects/air/FW_190A6,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A5,com/maddox/il2/objects/air/FW_190A6,,player-capable-static,3DO/Plane/Fw-190A-6(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
355,Fw-190A-7,air.FW_190A7,com/maddox/il2/objects/air/FW_190A7,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\807535DC8B9BA5CE,loose,BD32FB4034E927E1883958FE797F886868A8A48B4154CCCC5F448073E6607C12,47,com/maddox/il2/objects/air/FW_190NEW,True,FlightModels/Fw-190A-7sturm.fmd,com/maddox/il2/objects/air/FW_190A7,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A8,com/maddox/il2/objects/air/FW_190A7,,player-capable-static,3DO/Plane/Fw-190A-7/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
356,Fw-190A-7STURM,air.FW_190A7STURM,com/maddox/il2/objects/air/FW_190A7STURM,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\36B7BC0A2135691C,loose,C7690D235525F343E64DF654AF9BCA970451501120990BC9B0AED19D290063CD,47,com/maddox/il2/objects/air/FW_190NEW,True,FlightModels/Fw-190A-7sturm.fmd,com/maddox/il2/objects/air/FW_190A7STURM,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A8,com/maddox/il2/objects/air/FW_190A7STURM,,player-capable-static,3DO/Plane/Fw-190A-7/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
357,Fw-190A-8,air.FW_190A8,com/maddox/il2/objects/air/FW_190A8,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\FW_190A8.class,selector-dump,24DE6A455ED91D44085D7038A3AE3BBC669F43A1E17028CDB79F20E87EECB47B,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190A-8.fmd,com/maddox/il2/objects/air/FW_190A8,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A8,com/maddox/il2/objects/air/FW_190A8,,player-capable-static,3do/plane/Fw-190A-8(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
358,Fw-190A-8Mistel,air.FW_190A8MSTL,com/maddox/il2/objects/air/FW_190A8MSTL,NOQUICK | NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\FW_190A8MSTL.class,selector-dump,F9943EEB963B03C462BA64F3E423BDBE2975EF6EA333100F44172DBECA63891F,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190A-8.fmd,com/maddox/il2/objects/air/FW_190A8MSTL,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190F8MSTL,com/maddox/il2/objects/air/FW_190A8MSTL,,player-capable-static,3DO/Plane/Fw-190A-8(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
359,Fw-190A-9,air.FW_190A9,com/maddox/il2/objects/air/FW_190A9,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\FW_190A9.class,selector-dump,36CBB37ABC5741FD05E4E7A4931D793BA3EF9447C8AE6582989104EEAF950C82,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190A-9.fmd,com/maddox/il2/objects/air/FW_190A9,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190A8,com/maddox/il2/objects/air/FW_190A9,,player-capable-static,3DO/Plane/Fw-190A-9(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
360,Fw-190D-11,air.FW_190D11,com/maddox/il2/objects/air/FW_190D11,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\095F14ECEC638A5C,loose,86907C91B467BDF03A85002A5E71522D9AC789E9E7F450E5161789F5FE2CB577,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190D-11.fmd,com/maddox/il2/objects/air/FW_190D11,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190D11,com/maddox/il2/objects/air/FW_190D11,,player-capable-static,3DO/Plane/Fw-190D-11(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
361,Fw-190D-13,air.FW_190D13,com/maddox/il2/objects/air/FW_190D13,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\9B409CA42AAC29D6,loose,2121FFDBF1D25748E3985B67F3DBE14CE6BD8A86646BA6BE83510A83C49578AC,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190D-13.fmd,com/maddox/il2/objects/air/FW_190D13,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190D11,com/maddox/il2/objects/air/FW_190D13,,player-capable-static,3DO/Plane/Fw-190D-13(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
362,Fw-190D-9,air.FW_190D9,com/maddox/il2/objects/air/FW_190D9,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\FW_190D9.class,selector-dump,9F786E0557A99D00D78709761A8446780E621E4C454052E8E1B953A650CA4EFA,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190D-9.fmd,com/maddox/il2/objects/air/FW_190D9,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190D9,com/maddox/il2/objects/air/FW_190D9,,player-capable-static,3DO/Plane/Fw-190D-9(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
363,Fw-190D-9_DZZMod,air.FW_190D9_DZZ,com/maddox/il2/objects/air/FW_190D9_DZZ,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\BEA0C4C87C92AD4C,loose,E29DDE73845B9F082CC4D875B5E3BCAD330758822F5A4A9CF36BB7EA687FFA97,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190D-9.fmd,com/maddox/il2/objects/air/FW_190D9_DZZ,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190D9,com/maddox/il2/objects/air/FW_190D9_DZZ,,player-capable-static,,REVIEW,flight-model reference found; internal Buttons entry not yet verified
364,Fw-190D-9_Late,air.FW_190D9LATE,com/maddox/il2/objects/air/FW_190D9LATE,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\18AC653CD5EC83EA,loose,408DBF0123BE621B8B5D013CB07B013AC9B16B1332A60B722EF7B15FAAB1FE11,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190D-9Late.fmd,com/maddox/il2/objects/air/FW_190D9LATE,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190D9LATE,com/maddox/il2/objects/air/FW_190D9LATE,,player-capable-static,3DO/Plane/Fw-190D-9(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
365,Fw-190D-9_Late_DZZMod,air.FW_190D9LATE_DZZ,com/maddox/il2/objects/air/FW_190D9LATE_DZZ,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\CE88FBE022486968,loose,F8F319D4989D532CD2B9A264F22B9CF39F6EFF0F08EAE191BE1D06A3C63D8A02,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190D-9Late.fmd,com/maddox/il2/objects/air/FW_190D9LATE_DZZ,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190D9,com/maddox/il2/objects/air/FW_190D9LATE_DZZ,,player-capable-static,,REVIEW,flight-model reference found; internal Buttons entry not yet verified
366,Fw-190F-8,air.FW_190F8,com/maddox/il2/objects/air/FW_190F8,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\FW_190F8.class,selector-dump,5CA791906476DCCB41973DA35E1F8E93E1292EC1A02D2BFDA9FABB9B2565A0E3,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190F-8.fmd,com/maddox/il2/objects/air/FW_190F8,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190F8,com/maddox/il2/objects/air/FW_190F8,,player-capable-static,3DO/Plane/Fw-190F-8(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
367,Fw-190F-8_DZZMod,air.FW_190F8_DZZ,com/maddox/il2/objects/air/FW_190F8_DZZ,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\26C3673E348146A8,loose,381285A88EA8F3537DF7697681CC77E03A7DE3E206B81CA8F6165D547E9D9CD2,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190F-8.fmd,com/maddox/il2/objects/air/FW_190F8_DZZ,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190F8,com/maddox/il2/objects/air/FW_190F8_DZZ,,player-capable-static,,REVIEW,flight-model reference found; internal Buttons entry not yet verified
368,Fw-190F-8U1,air.FW_190F8U1,com/maddox/il2/objects/air/FW_190F8U1,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\4496D99629B38D14,loose,0D07C2824D84908DFE5918C7A07B3EE42BA2AE569B16B0BCD2F02323FBF71F05,47,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190F-8.fmd,com/maddox/il2/objects/air/FW_190F8U1,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190F8,com/maddox/il2/objects/air/FW_190F8U1,,player-capable-static,3DO/Plane/Fw-190F-8U1(Beta)/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
369,Fw-190G-8,air.FW_190G8,com/maddox/il2/objects/air/FW_190G8,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\3631A9ACF2A3FC4C,loose,BEAA3525D62CF140CB18DF30447256D80432114B7854A11AAD3555BD5E464F9F,45,com/maddox/il2/objects/air/FW_190,True,FlightModels/Fw-190F-8.fmd,com/maddox/il2/objects/air/FW_190G8,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW_190F8,com/maddox/il2/objects/air/FW_190G8,,player-capable-static,3DO/Plane/Fw-190G-8/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
370,FW-200C-3U4,air.FW_200C3U4,com/maddox/il2/objects/air/FW_200C3U4,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\384C8BCE90B062C0,loose,152FEA63CDD6AAE5C470C5EBDA9B1C06C8AD49A132F82A35AC8325378EF5DA1F,47,com/maddox/il2/objects/air/FW_200,True,FlightModels/FW-200C-3U4.fmd,com/maddox/il2/objects/air/FW_200C3U4,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitFW200 | com/maddox/il2/objects/air/CockpitFW200_BGunner | com/maddox/il2/objects/air/CockpitFW200_Bombardier | com/maddox/il2/objects/air/CockpitFW200_FGunner | com/maddox/il2/objects/air/CockpitFW200_TGunner,com/maddox/il2/objects/air/FW_200C3U4,,player-capable-static,3DO/Plane/FW-200C-3U4/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
371,Go-229A-1,air.GO_229A1,com/maddox/il2/objects/air/GO_229A1,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\GO_229A1.class,selector-dump,F0A21600A070B16E12319C310D29D0BB31AB414C4B7A5E1C2DCA834F4E60C153,47,com/maddox/il2/objects/air/GO_229,True,FlightModels/Ho-229.fmd,com/maddox/il2/objects/air/GO_229A1,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitGO_229,com/maddox/il2/objects/air/GO_229A1,,player-capable-static,3DO/Plane/Go-229A-1/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
372,Do-335V-13,air.DO_335V13,com/maddox/il2/objects/air/DO_335V13,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\DO_335V13.class,selector-dump,6591D855501C99315921AFA2E1C0E4AE6532785B6BC23B83B9372A0097050F64,47,com/maddox/il2/objects/air/DO_335,True,FlightModels/Do-335V-13.fmd,com/maddox/il2/objects/air/DO_335V13,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitDO_335V13,com/maddox/il2/objects/air/DO_335V13,,player-capable-static,3DO/Plane/Do-335V-13/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
373,He-111H-16,air.HE_111H16,com/maddox/il2/objects/air/HE_111H16,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\B12193F87FD67DDC,loose,357D85690106C2D70855E64029A09B85F03E54AEAA8351F29D08438184BE96AF,47,com/maddox/il2/objects/air/HE_111,True,FlightModels/He-111H-16.fmd,com/maddox/il2/objects/air/HE_111H16,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitHE_111H16_BGunner | com/maddox/il2/objects/air/CockpitHE_111H16_Bombardier | com/maddox/il2/objects/air/CockpitHE_111H16_LGunner | com/maddox/il2/objects/air/CockpitHE_111H16_NGunner | com/maddox/il2/objects/air/CockpitHE_111H16_RGunner | com/maddox/il2/objects/air/CockpitHE_111H16_TGunner | com/maddox/il2/objects/air/CockpitHE_111H6,com/maddox/il2/objects/air/HE_111H16,,player-capable-static,3do/plane/He-111H-16/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
374,He-111H-2,air.HE_111H2,com/maddox/il2/objects/air/HE_111H2,,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\WIP\labs\IL 2 Sturmovik 1946 Selector Dump\dump\com\maddox\il2\objects\air\HE_111H2.class,selector-dump,66D2A0346E9C3DF352DD665E5C615FDDE26419662084199F9B83DC7709CDF104,47,com/maddox/il2/objects/air/HE_111,True,FlightModels/He-111H-2.fmd,com/maddox/il2/objects/air/HE_111H2,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitHE_111H2 | com/maddox/il2/objects/air/CockpitHE_111H2_BGunner | com/maddox/il2/objects/air/CockpitHE_111H2_Bombardier | com/maddox/il2/objects/air/CockpitHE_111H2_LGunner | com/maddox/il2/objects/air/CockpitHE_111H2_NGunner | com/maddox/il2/objects/air/CockpitHE_111H2_RGunner | com/maddox/il2/objects/air/CockpitHE_111H2_TGunner,com/maddox/il2/objects/air/HE_111H2,,player-capable-static,3do/plane/He-111H-2/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
375,He-111H-2N,air.HE_111H2N,com/maddox/il2/objects/air/HE_111H2N,NOINFO,C:\Users\Alexis\DATA\Projets\GITHUB\IL2-1946-Open-Sturmovik\Files\51071E8209DDBD52,loose,D444403824C158D9A1C828EF2F36750C634B6FA8E9C0EFBC7406F67FD19ECA1F,47,com/maddox/il2/objects/air/HE_111,True,FlightModels/He-111H-2.fmd,com/maddox/il2/objects/air/HE_111H2N,reference-only-buttons-not-extracted,com/maddox/il2/objects/air/CockpitHE_111H2 | com/maddox/il2/objects/air/CockpitHE_111H2_BGunner | com/maddox/il2/objects/air/CockpitHE_111H2_Bombardier | com/maddox/il2/objects/air/CockpitHE_111H2_LGunner | com/maddox/il2/objects/air/CockpitHE_111H2_NGunner | com/maddox/il2/objects/air/CockpitHE_111H2_RGunner | com/maddox/il2/objects/air/CockpitHE_111H2_TGunner,com/maddox/il2/objects/air/HE_111H2N,,player-capable-static,3do/plane/He-111H-2/hier.him,REVIEW,flight-model reference found; internal Buttons entry not yet verified
